,Unnamed: 0,user_name,raw_timestamp_part_1,raw_timestamp_part_2,cvtd_timestamp,new_window,num_window,roll_belt,pitch_belt,yaw_belt,total_accel_belt,kurtosis_roll_belt,kurtosis_picth_belt,kurtosis_yaw_belt,skewness_roll_belt,skewness_roll_belt.1,skewness_yaw_belt,max_roll_belt,max_picth_belt,max_yaw_belt,min_roll_belt,min_pitch_belt,min_yaw_belt,amplitude_roll_belt,amplitude_pitch_belt,amplitude_yaw_belt,var_total_accel_belt,avg_roll_belt,stddev_roll_belt,var_roll_belt,avg_pitch_belt,stddev_pitch_belt,var_pitch_belt,avg_yaw_belt,stddev_yaw_belt,var_yaw_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,accel_belt_z,magnet_belt_x,magnet_belt_y,magnet_belt_z,roll_arm,pitch_arm,yaw_arm,total_accel_arm,var_accel_arm,avg_roll_arm,stddev_roll_arm,var_roll_arm,avg_pitch_arm,stddev_pitch_arm,var_pitch_arm,avg_yaw_arm,stddev_yaw_arm,var_yaw_arm,gyros_arm_x,gyros_arm_y,gyros_arm_z,accel_arm_x,accel_arm_y,accel_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,kurtosis_roll_arm,kurtosis_picth_arm,kurtosis_yaw_arm,skewness_roll_arm,skewness_pitch_arm,skewness_yaw_arm,max_roll_arm,max_picth_arm,max_yaw_arm,min_roll_arm,min_pitch_arm,min_yaw_arm,amplitude_roll_arm,amplitude_pitch_arm,amplitude_yaw_arm,roll_dumbbell,pitch_dumbbell,yaw_dumbbell,kurtosis_roll_dumbbell,kurtosis_picth_dumbbell,kurtosis_yaw_dumbbell,skewness_roll_dumbbell,skewness_pitch_dumbbell,skewness_yaw_dumbbell,max_roll_dumbbell,max_picth_dumbbell,max_yaw_dumbbell,min_roll_dumbbell,min_pitch_dumbbell,min_yaw_dumbbell,amplitude_roll_dumbbell,amplitude_pitch_dumbbell,amplitude_yaw_dumbbell,total_accel_dumbbell,var_accel_dumbbell,avg_roll_dumbbell,stddev_roll_dumbbell,var_roll_dumbbell,avg_pitch_dumbbell,stddev_pitch_dumbbell,var_pitch_dumbbell,avg_yaw_dumbbell,stddev_yaw_dumbbell,var_yaw_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,accel_dumbbell_x,accel_dumbbell_y,accel_dumbbell_z,magnet_dumbbell_x,magnet_dumbbell_y,magnet_dumbbell_z,roll_forearm,pitch_forearm,yaw_forearm,kurtosis_roll_forearm,kurtosis_picth_forearm,kurtosis_yaw_forearm,skewness_roll_forearm,skewness_pitch_forearm,skewness_yaw_forearm,max_roll_forearm,max_picth_forearm,max_yaw_forearm,min_roll_forearm,min_pitch_forearm,min_yaw_forearm,amplitude_roll_forearm,amplitude_pitch_forearm,amplitude_yaw_forearm,total_accel_forearm,var_accel_forearm,avg_roll_forearm,stddev_roll_forearm,var_roll_forearm,avg_pitch_forearm,stddev_pitch_forearm,var_pitch_forearm,avg_yaw_forearm,stddev_yaw_forearm,var_yaw_forearm,gyros_forearm_x,gyros_forearm_y,gyros_forearm_z,accel_forearm_x,accel_forearm_y,accel_forearm_z,magnet_forearm_x,magnet_forearm_y,magnet_forearm_z,classe
218,219,pedro,1323094971,280384,05/12/2011 14:22,no,48,129.0,28.0,2.63,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,-0.03,-0.44,-44,73,-182,3,567,-405,-5.69,7.5,-6.4,3,,,,,,,,,,,-0.22,-0.24,0.16,-5,-11,24,-411,318,494,,,,,,,,,,,,,,,,-24.90096638,9.658481907,130.2965511,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.47,-0.13,-0.25,9,-23,90,476,-564,-10.0,80.5,-0.92,107.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.24,0.08,0.05,160,217,-177,-153,752.0,690.0,A
219,220,pedro,1323094971,292360,05/12/2011 14:22,no,48,129.0,27.9,2.66,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,-0.02,-0.44,-46,68,-185,7,569,-400,-5.23,6.64,-9.17,3,,,,,,,,,,,-0.21,-0.24,0.18,-5,-12,25,-410,318,497,,,,,,,,,,,,,,,,-31.12177532,7.151182966,125.0925881,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.48,-0.13,-0.28,7,-30,93,482,-568,-13.0,80.9,-1.03,108.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.31,0.06,0.11,165,233,-177,-150,757.0,682.0,A
220,221,pedro,1323094971,320333,05/12/2011 14:22,no,48,129.0,27.9,2.68,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,-0.02,-0.43,-47,70,-185,0,567,-408,-5.02,6.23,-10.6,3,,,,,,,,,,,-0.21,-0.22,0.18,-4,-12,25,-415,321,508,,,,,,,,,,,,,,,,-30.76116462,9.096035692,124.9164633,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.48,-0.11,-0.26,9,-30,94,482,-567,-25.0,81.0,-0.99,108.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.29,0.0,0.08,157,236,-181,-157,764.0,689.0,A
221,222,pedro,1323094971,400321,05/12/2011 14:22,no,48,129.0,27.8,2.69,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.02,-0.44,-47,72,-183,2,568,-401,-4.66,5.39,-13.4,3,,,,,,,,,,,-0.24,-0.22,0.15,-6,-11,25,-413,323,501,,,,,,,,,,,,,,,,-34.6898822,14.04543456,119.4286364,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.47,-0.11,-0.25,14,-34,93,475,-567,-9.0,81.1,-0.77,108.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.18,-0.08,-0.07,144,235,-188,-154,756.0,690.0,A
222,223,pedro,1323094971,428290,05/12/2011 14:22,no,48,129.0,27.8,2.66,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.02,-0.46,-46,70,-185,7,564,-399,-4.45,4.63,-16.2,4,,,,,,,,,,,-0.24,-0.18,0.07,-8,-12,35,-412,319,494,,,,,,,,,,,,,,,,-29.52778721,21.23199002,120.3287226,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.47,-0.13,-0.25,21,-29,93,477,-563,-25.0,80.7,-0.7,108.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.06,-0.03,-0.23,153,231,-192,-150,758.0,693.0,A
223,224,pedro,1323094971,456292,05/12/2011 14:22,no,48,129.0,27.8,2.6,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47,-0.02,-0.44,-48,69,-184,8,567,-402,-4.52,3.85,-18.9,4,,,,,,,,,,,-0.32,-0.1,-0.08,-8,-10,34,-415,323,492,,,,,,,,,,,,,,,,-30.88369143,14.76083979,122.6362994,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.43,-0.11,-0.18,15,-31,96,475,-561,-14.0,80.3,-0.56,108.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.1,-0.06,-0.18,163,216,-184,-158,766.0,706.0,A
224,225,pedro,1323094971,472281,05/12/2011 14:22,no,48,129.0,27.9,2.49,20,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47,-0.02,-0.44,-45,69,-183,9,574,-411,-4.86,2.88,-21.5,4,,,,,,,,,,,-0.37,-0.06,-0.2,5,-9,35,-416,311,504,,,,,,,,,,,,,,,,-23.77884455,13.35356588,129.6804467,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.4,-0.14,-0.16,13,-23,94,476,-571,-9.0,80.1,-0.47,108.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.21,0.02,-0.07,166,219,-179,-159,757.0,696.0,A
225,226,pedro,1323094971,472313,05/12/2011 14:22,no,48,129.0,27.9,2.43,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47,-0.02,-0.46,-45,70,-184,8,564,-398,-5.02,2.34,-22.8,3,,,,,,,,,,,-0.37,-0.1,-0.18,8,-10,31,-403,323,504,,,,,,,,,,,,,,,,-30.23303463,5.958438422,126.2283312,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.43,-0.18,-0.16,6,-30,96,483,-559,-11.0,80.1,-0.56,108.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.22,0.1,-0.03,170,226,-180,-161,768.0,704.0,A
226,227,pedro,1323094971,472331,05/12/2011 14:22,no,48,129.0,27.9,2.39,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47,-0.02,-0.46,-45,70,-185,6,564,-395,-5.11,1.75,-24.2,3,,,,,,,,,,,-0.37,-0.13,-0.11,6,-10,28,-404,310,522,,,,,,,,,,,,,,,,-36.73145458,8.459743742,119.295247,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.42,-0.18,-0.2,8,-34,88,480,-563,-15.0,80.1,-0.68,108.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.24,0.11,-0.05,167,229,-180,-160,765.0,701.0,A
227,228,pedro,1323094971,484322,05/12/2011 14:22,no,48,129.0,27.9,2.36,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47,-0.02,-0.46,-46,70,-184,3,562,-392,-5.11,1.22,-25.6,3,,,,,,,,,,,-0.35,-0.14,-0.05,2,-10,28,-407,312,511,,,,,,,,,,,,,,,,-33.95484269,6.862530311,122.3829553,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.43,-0.16,-0.25,7,-34,96,485,-560,-11.0,80.1,-0.76,108.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.21,0.1,-0.07,161,230,-179,-154,766.0,704.0,A
228,229,pedro,1323094971,484374,05/12/2011 14:22,no,48,129.0,27.9,2.32,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47,-0.02,-0.46,-46,69,-185,0,571,-399,-4.97,0.71,-27.1,3,,,,,,,,,,,-0.37,-0.18,0.08,2,-10,29,-397,312,507,,,,,,,,,,,,,,,,-30.13864614,11.51619152,124.6851561,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.45,-0.11,-0.25,12,-31,99,488,-559,-22.0,80.0,-0.83,109.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.18,0.06,-0.1,155,229,-176,-159,757.0,706.0,A
229,230,pedro,1323094971,512349,05/12/2011 14:22,no,48,129.0,27.9,2.18,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47,-0.02,-0.46,-45,67,-184,8,570,-399,-3.58,-0.99,-33.4,3,,,,,,,,,,,-0.35,-0.26,0.34,-1,-11,28,-392,312,515,,,,,,,,,,,,,,,,-27.86579054,12.80587357,126.2677439,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.5,-0.1,-0.26,13,-28,97,481,-560,-10.0,78.9,-1.36,108.0,,,,,,,,,,,,,,,,32,,,,,,,,,,,-0.02,0.11,-0.33,159,216,-170,-162,764.0,723.0,A
230,231,pedro,1323094971,564295,05/12/2011 14:22,no,48,129.0,27.9,2.11,20,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45,-0.03,-0.43,-43,68,-183,1,570,-404,-2.89,-1.59,-36.7,3,,,,,,,,,,,-0.24,-0.24,0.28,2,-9,28,-392,319,508,,,,,,,,,,,,,,,,-26.54912731,15.6119859,126.086468,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.48,-0.1,-0.3,16,-27,98,480,-558,-15.0,78.2,-1.69,108.0,,,,,,,,,,,,,,,,31,,,,,,,,,,,0.03,0.11,-0.3,160,204,-166,-150,757.0,726.0,A
231,232,pedro,1323094971,572329,05/12/2011 14:22,no,48,129.0,27.9,2.08,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45,-0.02,-0.43,-43,70,-184,4,567,-402,-2.61,-1.83,-38.4,3,,,,,,,,,,,-0.21,-0.26,0.23,1,-10,24,-394,322,509,,,,,,,,,,,,,,,,-24.23737626,14.45070227,128.7111958,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.5,-0.08,-0.3,15,-25,100,484,-556,-18.0,78.0,-1.84,108.0,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.08,0.11,-0.21,156,195,-160,-146,765.0,736.0,A
232,233,pedro,1323094971,628287,05/12/2011 14:22,no,48,129.0,27.8,2.01,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45,-0.02,-0.44,-47,70,-187,10,570,-399,-2.23,-2.35,-43.3,3,,,,,,,,,,,-0.18,-0.22,0.1,-2,-12,27,-397,330,506,,,,,,,,,,,,,,,,-30.03078162,12.85398538,124.2539082,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.51,-0.08,-0.34,13,-30,96,483,-557,-21.0,78.0,-2.26,108.0,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.19,0.14,0.02,152,196,-155,-151,760.0,731.0,A
233,234,pedro,1323094971,648298,05/12/2011 14:22,no,48,129.0,27.8,2.01,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45,-0.02,-0.46,-45,71,-186,5,567,-400,-2.16,-2.49,-45.0,3,,,,,,,,,,,-0.18,-0.22,0.1,-3,-10,27,-397,325,512,,,,,,,,,,,,,,,,-25.64762309,14.68777007,127.3576669,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.53,-0.06,-0.34,15,-26,98,482,-555,-10.0,78.1,-2.34,108.0,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.24,0.1,0.05,150,200,-154,-145,762.0,738.0,A
234,235,pedro,1323094971,668324,05/12/2011 14:22,no,48,129.0,27.8,1.99,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45,-0.02,-0.44,-46,68,-186,0,569,-404,-2.06,-2.62,-46.6,3,,,,,,,,,,,-0.19,-0.22,0.11,-1,-10,27,-392,319,508,,,,,,,,,,,,,,,,-25.52493521,17.57010908,125.8662955,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.51,-0.06,-0.3,18,-26,98,487,-560,-23.0,78.2,-2.43,109.0,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.22,0.1,0.08,145,205,-156,-150,762.0,730.0,A
235,236,pedro,1323094971,684284,05/12/2011 14:22,no,48,129.0,27.8,1.97,20,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45,-0.02,-0.44,-44,68,-183,7,571,-401,-1.95,-2.78,-48.3,3,,,,,,,,,,,-0.19,-0.22,0.11,0,-10,25,-396,316,508,,,,,,,,,,,,,,,,-26.97447709,15.28721363,125.8836028,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.51,-0.06,-0.28,16,-28,100,485,-557,-20.0,78.4,-2.57,109.0,,,,,,,,,,,,,,,,31,,,,,,,,,,,0.18,0.13,0.13,150,209,-155,-148,763.0,730.0,A
236,237,pedro,1323094971,732279,05/12/2011 14:22,no,48,129.0,27.8,1.94,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47,-0.02,-0.44,-45,69,-186,10,569,-387,-1.83,-2.95,-49.9,3,,,,,,,,,,,-0.21,-0.22,0.13,-1,-10,25,-401,324,500,,,,,,,,,,,,,,,,-28.72839569,14.70894042,124.6113702,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.51,-0.08,-0.3,15,-29,97,480,-559,-18.0,78.7,-2.68,109.0,,,,,,,,,,,,,,,,31,,,,,,,,,,,0.13,0.1,0.16,151,212,-154,-142,760.0,720.0,A
237,238,pedro,1323094971,796282,05/12/2011 14:22,no,48,129.0,27.8,1.95,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47,-0.02,-0.44,-45,70,-185,9,567,-401,-1.71,-3.13,-51.7,3,,,,,,,,,,,-0.22,-0.24,0.13,1,-9,25,-403,322,499,,,,,,,,,,,,,,,,-29.74736114,14.23051577,123.91338,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.51,-0.1,-0.31,15,-31,100,488,-553,-20.0,78.9,-2.72,109.0,,,,,,,,,,,,,,,,31,,,,,,,,,,,0.11,0.03,0.16,148,212,-159,-141,757.0,718.0,A
238,239,pedro,1323094971,920369,05/12/2011 14:22,no,48,128.0,27.8,1.76,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.51,0.0,-0.48,-45,68,-186,5,569,-398,-1.37,-3.57,-56.7,3,,,,,,,,,,,-0.16,-0.24,0.11,-1,-8,26,-401,313,501,,,,,,,,,,,,,,,,-28.45727698,14.57294513,124.9202006,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.5,-0.1,-0.31,15,-29,98,482,-566,-20.0,79.7,-2.59,109.0,,,,,,,,,,,,,,,,29,,,,,,,,,,,0.13,0.0,0.23,141,196,-155,-136,749.0,705.0,A
239,240,pedro,1323094971,948362,05/12/2011 14:22,no,48,128.0,27.9,1.61,20,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,-0.02,-0.46,-40,69,-182,-5,563,-401,-1.21,-3.77,-60.0,3,,,,,,,,,,,-0.18,-0.22,0.08,-1,-7,27,-405,317,506,,,,,,,,,,,,,,,,-26.72625746,15.14885713,126.1730906,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.51,-0.1,-0.34,16,-28,101,481,-563,-19.0,80.6,-2.61,109.0,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.14,0.02,0.36,140,210,-158,-135,752.0,689.0,A
240,241,pedro,1323094971,980388,05/12/2011 14:22,yes,48,128.0,27.8,1.52,21,-0.668237,0.988872,#DIV/0!,-0.638799,-1.717824,#DIV/0!,2.7,21.0,-0.7,1.5,20.0,-0.7,1.17,1.0,0.0000,0.2,128.9,0.3,0.1,27.9,0.1,0.0,2.3,0.3,0.12,-0.47,-0.02,-0.48,-43,69,-187,3,566,-401,-1.12,-3.96,-63.3,3,0.1616,-4.307,2.1189,4.4897,2.9778,5.7029,32.5229,-25.0718,21.5283,463.4656,-0.16,-0.21,0.05,-1,-8,29,-397,318,517,-1.07679,-1.17642,3.65588,0.45981,-0.14758,0.34232,14.6,8.8,4.0,-4.0,-63.3,2.0,18.56,72.13,2.0,-24.1,17.0,127.4,0.5776,2.976,#DIV/0!,0.3351,-1.3408,#DIV/0!,23.6,130.4,0.6,6.0,111.0,0.6,17.6,19.42,0.0,10,0.2514,-29.3231,4.1505,17.2266,13.8775,3.9461,15.5718,124.1809,3.8744,15.0111,0.5,-0.11,-0.34,17,-24,96,479,-565,-16.0,81.5,-2.61,109.0,-1.3021,-0.2494,#DIV/0!,-0.5589,-0.0673,#DIV/0!,-0.2,109.0,-1.3,-2.7,107.0,-1.3,2.51,2.0,0.00,33,2.82612,80.06,1.17421,1.37878,-1.2918,0.86912,0.75537,108.14,0.60643,0.36776,0.06,-0.02,0.3,147,239,-167,-136,755.0,674.0,A
241,242,pedro,1323094972,32296,05/12/2011 14:22,no,49,128.0,27.8,1.49,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47,-0.02,-0.46,-41,69,-186,0,565,-391,-1.09,-4.02,-65.0,3,,,,,,,,,,,-0.14,-0.21,0.05,-1,-8,27,-396,319,505,,,,,,,,,,,,,,,,-23.90482641,16.85142129,127.640179,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.48,-0.11,-0.31,17,-24,97,486,-562,-19.0,81.8,-2.48,108.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.0,-0.13,0.2,155,246,-170,-134,749.0,667.0,A
242,243,pedro,1323094972,48322,05/12/2011 14:22,no,49,128.0,27.8,1.47,20,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48,-0.02,-0.46,-43,69,-183,3,568,-401,-1.07,-4.08,-66.6,3,,,,,,,,,,,-0.14,-0.21,0.05,0,-8,27,-406,317,505,,,,,,,,,,,,,,,,-27.96718788,13.36584334,125.9257704,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.48,-0.11,-0.28,14,-29,100,478,-562,-23.0,82.0,-2.32,108.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,-0.08,-0.14,0.13,140,238,-169,-132,743.0,665.0,A
243,244,pedro,1323094972,104309,05/12/2011 14:22,no,49,128.0,27.8,1.41,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48,-0.02,-0.48,-44,70,-184,5,563,-396,-1.02,-4.16,-68.2,3,,,,,,,,,,,-0.16,-0.21,0.07,1,-7,26,-404,319,501,,,,,,,,,,,,,,,,-28.68477608,15.67404186,124.1755504,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.48,-0.1,-0.3,16,-29,97,483,-557,-16.0,82.2,-2.17,108.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,-0.14,-0.16,0.07,147,236,-166,-127,745.0,662.0,A
244,245,pedro,1323094972,204305,05/12/2011 14:22,no,49,128.0,27.8,1.35,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48,-0.02,-0.48,-44,69,-185,4,573,-399,-0.95,-4.25,-69.8,3,,,,,,,,,,,-0.16,-0.19,0.08,4,-10,28,-405,320,503,,,,,,,,,,,,,,,,-25.32791771,16.45826925,126.6743656,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.48,-0.1,-0.31,17,-26,99,478,-567,-17.0,82.2,-2.0,108.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,-0.11,-0.16,0.0,149,225,-170,-135,741.0,655.0,A
245,246,pedro,1323094972,212307,05/12/2011 14:22,no,49,128.0,27.8,1.32,20,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48,-0.02,-0.48,-43,67,-184,9,563,-405,-0.85,-4.37,-71.4,3,,,,,,,,,,,-0.16,-0.21,0.13,-2,-9,28,-403,310,511,,,,,,,,,,,,,,,,-23.01752025,14.93468096,129.4930963,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.48,-0.1,-0.31,15,-23,97,487,-565,-12.0,82.2,-1.87,107.0,,,,,,,,,,,,,,,,32,,,,,,,,,,,-0.06,-0.13,-0.02,153,216,-171,-129,740.0,651.0,A
246,247,pedro,1323094972,260392,05/12/2011 14:22,no,49,128.0,27.8,1.1,20,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48,-0.03,-0.46,-43,70,-183,-3,565,-397,-0.46,-4.44,-77.6,3,,,,,,,,,,,-0.14,-0.21,0.1,-2,-7,29,-408,324,497,,,,,,,,,,,,,,,,-15.57938628,23.49008857,128.7287004,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.43,-0.11,-0.25,24,-16,99,487,-553,-26.0,83.1,-1.07,107.0,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.03,-0.18,0.18,150,237,-194,-133,735.0,630.0,A
247,248,pedro,1323094972,276270,05/12/2011 14:22,no,49,128.0,27.9,0.97,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,-0.03,-0.48,-43,70,-184,-3,567,-401,-0.36,-4.54,-80.6,3,,,,,,,,,,,-0.14,-0.19,0.08,-1,-9,27,-408,319,510,,,,,,,,,,,,,,,,-21.48873438,15.82701621,130.2423865,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.45,-0.13,-0.15,17,-23,104,489,-564,-25.0,83.4,-0.8,106.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,-0.1,-0.1,0.03,148,245,-201,-128,730.0,631.0,A
248,249,pedro,1323094972,400308,05/12/2011 14:22,no,49,128.0,27.9,0.91,20,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,-0.03,-0.48,-42,71,-183,2,568,-405,-0.35,-4.58,-82.1,3,,,,,,,,,,,-0.14,-0.19,0.07,0,-9,24,-410,320,496,,,,,,,,,,,,,,,,-25.91760456,12.37114137,128.237027,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.48,-0.13,-0.15,13,-27,101,478,-555,-24.0,83.4,-0.72,106.0,,,,,,,,,,,,,,,,37,,,,,,,,,,,-0.18,-0.1,-0.02,157,250,-203,-131,734.0,624.0,A
249,250,pedro,1323094972,420354,05/12/2011 14:22,no,49,128.0,27.9,0.82,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,-0.03,-0.48,-42,70,-184,6,567,-397,-0.34,-4.62,-83.6,3,,,,,,,,,,,-0.14,-0.19,0.07,-2,-9,24,-414,321,496,,,,,,,,,,,,,,,,-33.92944933,7.839129646,122.1846784,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.5,-0.13,-0.2,8,-34,96,481,-563,-21.0,83.3,-0.58,105.0,,,,,,,,,,,,,,,,37,,,,,,,,,,,-0.29,-0.16,-0.07,162,251,-203,-129,737.0,631.0,A
250,251,pedro,1323094972,432391,05/12/2011 14:22,no,49,128.0,27.9,0.73,20,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48,-0.03,-0.48,-43,69,-182,-3,569,-386,-0.28,-4.67,-86.5,3,,,,,,,,,,,-0.14,-0.21,0.08,1,-10,28,-411,313,505,,,,,,,,,,,,,,,,-33.90380305,6.656515393,122.4765674,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.48,-0.02,-0.31,7,-35,99,487,-557,-21.0,83.0,-0.31,104.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,-0.39,-0.13,-0.21,160,241,-210,-135,724.0,630.0,A
251,252,pedro,1323094972,432428,05/12/2011 14:22,no,49,128.0,27.9,0.71,20,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48,-0.02,-0.48,-43,71,-181,-1,569,-396,-0.24,-4.72,-88.0,3,,,,,,,,,,,-0.14,-0.19,0.1,-2,-10,25,-413,319,495,,,,,,,,,,,,,,,,-35.72457464,4.727371449,121.0155682,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.51,0.0,-0.33,5,-37,99,476,-557,-20.0,82.8,-0.3,103.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,-0.37,-0.06,-0.23,159,232,-206,-132,726.0,618.0,A
252,253,pedro,1323094972,464290,05/12/2011 14:22,no,49,127.0,28.0,0.6,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,-0.02,-0.49,-43,70,-184,2,567,-398,-0.15,-4.83,-90.8,3,,,,,,,,,,,-0.18,-0.21,0.1,-2,-10,25,-415,320,489,,,,,,,,,,,,,,,,-30.18858578,15.92435416,122.710572,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.53,-0.03,-0.38,16,-30,95,478,-562,-24.0,82.5,-0.19,102.0,,,,,,,,,,,,,,,,37,,,,,,,,,,,-0.31,-0.16,-0.15,173,237,-207,-124,727.0,620.0,A
253,254,pedro,1323094972,516307,05/12/2011 14:22,no,49,127.0,28.0,0.36,20,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48,-0.03,-0.51,-40,70,-182,3,567,-392,0.09,-5.09,-96.2,3,,,,,,,,,,,-0.18,-0.22,0.13,-2,-9,25,-408,319,491,,,,,,,,,,,,,,,,-31.9341351,12.03265188,122.8016055,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.51,-0.1,-0.39,13,-34,102,478,-562,-19.0,81.9,0.3,101.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,-0.19,-0.06,-0.13,159,234,-212,-127,731.0,626.0,A
254,255,pedro,1323094972,536315,05/12/2011 14:22,no,49,127.0,27.9,0.23,20,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47,-0.02,-0.52,-42,70,-182,8,572,-394,0.26,-5.2,-98.8,3,,,,,,,,,,,-0.19,-0.22,0.13,-1,-7,25,-412,329,502,,,,,,,,,,,,,,,,-25.20144824,13.46749843,128.3660272,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.51,-0.06,-0.41,14,-26,100,483,-569,-31.0,81.6,0.27,100.0,,,,,,,,,,,,,,,,37,,,,,,,,,,,-0.32,-0.02,-0.2,159,247,-215,-121,717.0,615.0,A
